id,campaign_id,spend_date,impressions,clicks,conversions,spend_amount,platform
1470,6,2025-11-27,17718,597,11,145.72,Instagram
1471,6,2025-11-28,7953,354,29,194.02,Facebook
1472,6,2025-11-29,6673,434,17,150.30,TikTok
1473,6,2025-11-30,11427,405,15,167.60,Instagram
1474,6,2025-12-01,15610,506,10,154.96,Instagram
1475,6,2025-12-02,17988,400,13,136.99,TikTok
1476,6,2025-12-03,17893,106,30,180.22,Instagram
1477,6,2025-12-04,5781,363,23,186.66,TikTok
1478,6,2025-12-05,7677,485,14,188.30,Instagram
1479,6,2025-12-06,10812,173,13,191.11,TikTok
1480,6,2025-12-07,8915,355,33,193.33,Facebook
1481,6,2025-12-08,12732,205,12,177.78,Instagram
1482,6,2025-12-09,12361,474,9,189.77,Instagram
1483,6,2025-12-10,17744,262,28,188.09,Instagram
1484,6,2025-12-11,6654,401,17,133.35,Instagram
1485,6,2025-12-12,7314,208,31,143.61,Facebook
1486,6,2025-12-13,14933,247,12,135.20,Instagram
1487,6,2025-12-14,14146,308,28,143.22,Instagram
1488,6,2025-12-15,9537,381,23,137.68,Facebook
1489,6,2025-12-16,14823,329,26,175.43,TikTok
1490,6,2025-12-17,11650,263,31,161.21,Facebook
1491,6,2025-12-18,13664,180,29,163.13,TikTok
1492,6,2025-12-19,13463,484,27,196.95,TikTok
1493,6,2025-12-20,13406,497,10,174.99,Instagram
1494,6,2025-12-21,19472,125,25,146.98,Instagram
1495,6,2025-12-22,5921,336,22,158.98,Instagram
1496,6,2025-12-23,7586,152,27,185.75,Facebook
1497,6,2025-12-24,11344,196,9,144.36,Facebook
1498,6,2025-12-25,7398,496,24,190.20,Facebook
1499,6,2025-12-26,11823,279,33,133.78,Facebook
1500,6,2025-12-27,10878,425,7,136.72,TikTok
1501,6,2025-12-28,8870,403,31,192.56,Instagram
1502,6,2025-12-29,11920,265,20,197.88,Instagram
1503,6,2025-12-30,11470,175,28,178.15,Facebook
1504,6,2025-12-31,17457,588,15,182.11,TikTok
1505,6,2026-01-01,6470,498,11,180.59,TikTok
1506,6,2026-01-02,10728,376,12,199.89,Facebook
1507,6,2026-01-03,13614,595,14,141.91,Instagram
1508,6,2026-01-04,11748,109,24,144.00,TikTok
1509,6,2026-01-05,16286,457,27,168.68,Facebook
1510,6,2026-01-06,7199,226,12,183.65,Facebook
1511,6,2026-01-07,5352,226,20,168.08,Facebook
1512,6,2026-01-08,15267,270,28,197.67,TikTok
1513,6,2026-01-09,15207,541,17,169.11,Facebook
1514,6,2026-01-10,12886,399,23,179.18,Facebook
1515,6,2026-01-11,14779,394,23,167.78,Instagram
1516,6,2026-01-12,18662,200,27,138.75,Instagram
1517,6,2026-01-13,12826,597,7,162.36,Instagram
1518,6,2026-01-14,18877,556,28,165.89,Facebook
1519,6,2026-01-15,17146,336,11,190.94,TikTok
1520,6,2026-01-16,6314,496,8,158.44,Instagram
1521,6,2026-01-17,15711,215,25,172.21,Instagram
1522,6,2026-01-18,9787,500,16,168.35,TikTok
1523,6,2026-01-19,12125,142,7,140.71,TikTok
1524,6,2026-01-20,18907,340,17,163.09,Instagram
1525,6,2026-01-21,12693,150,20,174.76,TikTok
1526,6,2026-01-22,19963,119,34,165.61,TikTok
1527,6,2026-01-23,9115,253,14,180.35,Instagram
1528,6,2026-01-24,12982,186,25,156.34,TikTok
1529,6,2026-01-25,6076,210,32,161.35,Instagram
1530,6,2026-01-26,11973,280,31,199.57,TikTok
1531,6,2026-01-27,6925,294,8,193.65,TikTok
1532,6,2026-01-28,7792,336,19,172.56,Instagram
1533,6,2026-01-29,8097,464,14,171.15,Instagram
1647,7,2024-04-12,5525,183,30,502.32,Bing Ads
1534,6,2026-01-30,11370,135,14,194.34,Instagram
1535,6,2026-01-31,10073,225,33,141.17,TikTok
1536,6,2026-02-01,16819,342,33,157.52,Instagram
1537,6,2026-02-02,6321,126,20,167.92,TikTok
1538,6,2026-02-03,9215,266,32,185.00,Facebook
1539,6,2026-02-04,14679,117,18,179.38,Instagram
1540,6,2026-02-05,19491,367,28,187.97,TikTok
1541,6,2026-02-06,11682,521,6,178.34,TikTok
1542,6,2026-02-07,8171,280,15,134.77,Instagram
1543,6,2026-02-08,8862,120,27,155.03,Facebook
1544,6,2026-02-09,7776,121,22,199.60,Instagram
1545,6,2026-02-10,14654,111,22,139.87,Instagram
1546,6,2026-02-11,16518,452,33,168.37,Instagram
1547,6,2026-02-12,14622,267,28,174.78,TikTok
1548,6,2026-02-13,12727,408,21,195.87,Facebook
1549,6,2026-02-14,10934,125,23,137.98,TikTok
1550,6,2026-02-15,11022,258,34,199.53,Facebook
1551,6,2026-02-16,8302,272,22,166.20,TikTok
1552,6,2026-02-17,11345,152,8,188.32,TikTok
1553,6,2026-02-18,19933,336,21,164.02,Instagram
1554,6,2026-02-19,16495,151,26,176.39,TikTok
1555,6,2026-02-20,15340,214,25,183.83,Instagram
1556,6,2026-02-21,18139,313,25,176.95,TikTok
1557,6,2026-02-22,10411,388,6,184.69,TikTok
1558,6,2026-02-23,13198,358,17,168.67,Instagram
1559,6,2026-02-24,15079,233,28,167.56,TikTok
1560,6,2026-02-25,12015,494,16,162.38,Instagram
1561,6,2026-02-26,12970,503,15,139.52,Instagram
1562,6,2026-02-27,13323,378,28,177.83,Instagram
1563,6,2026-02-28,17695,415,27,133.75,Instagram
1564,6,2026-03-01,17175,200,35,161.36,Facebook
1565,6,2026-03-02,8546,174,35,165.44,TikTok
1566,6,2026-03-03,15005,257,15,196.63,Instagram
1567,6,2026-03-04,7741,267,34,179.00,Facebook
1568,6,2026-03-05,9494,501,15,191.18,Facebook
1569,6,2026-03-06,5764,457,22,161.91,Instagram
1570,6,2026-03-07,19912,201,5,136.01,Facebook
1571,6,2026-03-08,8831,541,28,171.25,Instagram
1572,6,2026-03-09,16431,141,11,144.24,Instagram
1573,6,2026-03-10,7193,567,27,175.91,Facebook
1574,6,2026-03-11,10991,249,22,166.23,Instagram
1575,6,2026-03-12,17246,220,15,179.88,Instagram
1576,6,2026-03-13,16387,328,15,183.06,Instagram
1577,6,2026-03-14,10987,196,8,138.62,Instagram
1578,6,2026-03-15,11032,111,23,166.81,TikTok
1579,6,2026-03-16,11649,159,12,175.08,Instagram
1580,6,2026-03-17,17996,134,16,193.37,Instagram
1581,6,2026-03-18,12554,316,30,152.88,Facebook
1582,6,2026-03-19,12057,236,34,161.98,Facebook
1583,6,2026-03-20,16053,344,21,136.42,Instagram
1584,6,2026-03-21,15325,125,21,191.31,Facebook
1585,6,2026-03-22,9585,287,29,187.78,Instagram
1586,6,2026-03-23,12587,478,7,167.52,Instagram
1587,6,2026-03-24,9076,463,24,194.83,Instagram
1588,6,2026-03-25,6468,279,33,143.09,Instagram
1589,6,2026-03-26,10006,467,32,174.93,Facebook
1590,6,2026-03-27,13145,352,13,152.40,Instagram
1591,6,2026-03-28,19210,145,5,198.09,TikTok
1592,6,2026-03-29,14258,582,5,144.81,TikTok
1593,6,2026-03-30,6881,454,18,179.34,TikTok
1594,6,2026-03-31,6363,507,8,147.31,Facebook
1595,6,2026-04-01,11657,401,33,169.00,Instagram
1596,6,2026-04-02,13638,596,33,167.82,TikTok
1597,6,2026-04-03,5645,128,18,141.32,Facebook
1598,6,2026-04-04,6216,271,10,187.49,Facebook
1599,6,2026-04-05,14404,574,33,139.26,TikTok
1600,6,2026-04-06,18510,432,7,181.42,Facebook
1601,6,2026-04-07,11916,522,22,179.01,TikTok
1602,6,2026-04-08,18840,141,24,139.95,Instagram
1603,6,2026-04-09,15235,499,15,189.23,Instagram
1604,6,2026-04-10,8258,276,15,151.83,TikTok
1605,6,2026-04-11,16145,490,28,149.81,Instagram
1606,6,2026-04-12,18857,449,25,175.66,Facebook
1607,6,2026-04-13,10330,351,18,198.72,Instagram
1608,6,2026-04-14,14455,379,24,170.10,TikTok
1609,6,2026-04-15,14737,135,34,164.05,Facebook
1610,6,2026-04-16,9271,290,34,183.07,TikTok
1611,6,2026-04-17,9225,475,10,196.18,Instagram
1612,6,2026-04-18,12423,599,31,159.28,Instagram
1613,6,2026-04-19,15001,541,8,152.46,TikTok
1614,6,2026-04-20,15498,118,12,175.62,Facebook
1615,6,2026-04-21,16493,312,30,183.25,TikTok
1616,6,2026-04-22,17410,462,24,175.26,Instagram
1617,6,2026-04-23,15104,226,33,192.86,Instagram
1618,6,2026-04-24,9738,406,24,139.76,Instagram
1619,6,2026-04-25,11156,327,17,141.12,Facebook
1620,6,2026-04-26,18701,207,33,142.46,Facebook
1621,6,2026-04-27,8501,558,25,179.70,Instagram
1622,6,2026-04-28,14849,395,26,182.82,Instagram
1623,6,2026-04-29,18539,589,24,176.02,Instagram
1624,6,2026-04-30,14828,224,21,141.63,TikTok
1625,6,2026-05-01,11962,449,35,150.50,Instagram
1626,6,2026-05-02,9343,211,25,199.06,Instagram
1627,6,2026-05-03,10080,578,31,182.78,Facebook
1628,6,2026-05-04,19336,470,12,194.71,Instagram
1629,6,2026-05-05,19673,398,11,138.71,Facebook
1630,6,2026-05-06,12812,536,34,157.03,TikTok
1631,6,2026-05-07,18836,399,16,135.97,Instagram
1632,6,2026-05-08,10553,571,8,194.08,Instagram
1633,6,2026-05-09,14583,500,7,174.67,TikTok
1634,6,2026-05-10,18716,192,16,182.84,Instagram
1635,6,2026-05-11,18337,133,34,184.52,Instagram
1636,7,2024-04-01,15541,243,6,415.86,Google Ads
1637,7,2024-04-02,9080,281,12,517.73,Google Ads
1638,7,2024-04-03,17886,415,9,469.68,Bing Ads
1639,7,2024-04-04,11195,486,5,437.93,Bing Ads
1640,7,2024-04-05,9699,248,34,406.63,Bing Ads
1641,7,2024-04-06,7933,448,17,543.81,Google Ads
1642,7,2024-04-07,6051,575,35,454.69,Bing Ads
1643,7,2024-04-08,9708,213,7,462.97,Google Ads
1644,7,2024-04-09,15395,165,24,507.05,Bing Ads
1645,7,2024-04-10,5398,151,19,482.75,Bing Ads
1646,7,2024-04-11,16267,106,24,420.96,Google Ads
1648,7,2024-04-13,18016,116,23,408.38,Bing Ads
1649,7,2024-04-14,19510,225,6,527.18,Bing Ads
1650,7,2024-04-15,6770,551,5,528.29,Bing Ads
1651,7,2024-04-16,14364,275,26,455.12,Google Ads
1652,7,2024-04-17,6078,550,35,531.56,Google Ads
1653,7,2024-04-18,17607,453,23,404.00,Bing Ads
1654,7,2024-04-19,18162,234,13,577.35,Google Ads
1655,7,2024-04-20,18122,119,9,406.19,Bing Ads
1656,7,2024-04-21,10957,511,17,546.62,Google Ads
1657,7,2024-04-22,19050,357,30,435.69,Google Ads
1658,7,2024-04-23,13794,280,28,462.41,Bing Ads
1659,7,2024-04-24,5001,564,18,475.50,Google Ads
1660,7,2024-04-25,6940,102,10,579.11,Bing Ads
1661,7,2024-04-26,11925,274,18,590.72,Google Ads
1662,7,2024-04-27,7072,206,7,482.67,Google Ads
1663,7,2024-04-28,13301,448,28,403.70,Bing Ads
1664,7,2024-04-29,13817,290,21,467.89,Bing Ads
1665,7,2024-04-30,19970,203,8,456.75,Google Ads
1666,7,2024-05-01,7760,366,33,542.25,Google Ads
1667,7,2024-05-02,7359,363,6,551.08,Bing Ads
1668,7,2024-05-03,14075,426,12,526.18,Google Ads
1669,7,2024-05-04,8709,254,32,445.99,Google Ads
1670,7,2024-05-05,6927,336,7,531.17,Bing Ads
1671,7,2024-05-06,16039,448,9,437.08,Google Ads
1672,7,2024-05-07,5255,412,6,502.02,Bing Ads
1673,7,2024-05-08,15912,594,6,406.61,Google Ads
1674,7,2024-05-09,13156,142,10,510.72,Bing Ads
1675,7,2024-05-10,7916,419,25,508.60,Google Ads
1676,7,2024-05-11,8874,295,19,522.97,Bing Ads
1677,7,2024-05-12,18526,366,35,541.36,Google Ads
1678,7,2024-05-13,16732,376,15,416.23,Google Ads
1679,7,2024-05-14,19951,403,11,454.96,Bing Ads
1680,7,2024-05-15,8897,238,6,573.79,Bing Ads
1681,7,2024-05-16,12283,314,19,404.18,Google Ads
1682,7,2024-05-17,18528,448,9,462.25,Bing Ads
1683,7,2024-05-18,9857,365,11,453.58,Google Ads
1684,7,2024-05-19,13637,320,17,458.45,Bing Ads
1685,7,2024-05-20,15473,416,16,599.87,Google Ads
1686,7,2024-05-21,16286,123,20,439.91,Google Ads
1687,7,2024-05-22,9399,173,27,597.56,Google Ads
1688,7,2024-05-23,14284,396,32,458.84,Google Ads
1689,7,2024-05-24,5808,292,8,461.86,Bing Ads
1690,7,2024-05-25,13612,315,28,539.18,Google Ads
1691,7,2024-05-26,15308,262,20,535.13,Bing Ads
1692,7,2024-05-27,16087,283,15,402.07,Google Ads
1693,7,2024-05-28,16323,297,29,413.90,Bing Ads
1694,7,2024-05-29,17823,599,17,428.25,Bing Ads
1695,7,2024-05-30,9393,362,7,521.76,Google Ads
1696,7,2024-05-31,8912,565,30,494.16,Bing Ads
1697,7,2024-06-01,17377,548,18,417.00,Google Ads
1698,7,2024-06-02,18086,156,26,538.56,Google Ads
1699,7,2024-06-03,10190,359,19,577.20,Google Ads
1700,7,2024-06-04,13267,203,22,413.53,Google Ads
1701,7,2024-06-05,19146,528,33,578.73,Google Ads
1702,7,2024-06-06,19062,265,35,423.42,Bing Ads
1703,7,2024-06-07,19200,251,22,593.56,Bing Ads
1704,7,2024-06-08,17913,386,6,457.87,Bing Ads
1705,7,2024-06-09,10366,168,35,428.61,Google Ads
1706,7,2024-06-10,18320,587,28,436.53,Bing Ads
1707,7,2024-06-11,13228,129,23,556.48,Google Ads
1708,7,2024-06-12,7128,221,25,558.67,Bing Ads
1709,7,2024-06-13,14344,591,6,459.29,Google Ads
1710,7,2024-06-14,8666,154,15,583.18,Google Ads
1711,7,2024-06-15,16358,408,15,450.21,Bing Ads
1712,7,2024-06-16,16857,247,22,525.86,Google Ads
1713,7,2024-06-17,8203,169,7,497.53,Google Ads
1714,7,2024-06-18,16497,261,27,458.08,Bing Ads
1715,7,2024-06-19,19892,121,7,446.33,Google Ads
1716,7,2024-06-20,6833,178,33,453.88,Google Ads
1717,7,2024-06-21,8402,338,33,546.85,Google Ads
1718,7,2024-06-22,5565,401,22,595.02,Google Ads
1719,7,2024-06-23,5529,285,28,502.39,Bing Ads
1720,7,2024-06-24,16642,396,15,568.37,Google Ads
1721,7,2024-06-25,5703,594,31,438.44,Google Ads
1722,7,2024-06-26,18532,185,25,522.16,Google Ads
1723,7,2024-06-27,16676,184,28,429.28,Google Ads
1724,7,2024-06-28,17797,528,29,434.93,Bing Ads
1725,7,2024-06-29,13399,414,6,494.03,Bing Ads
1726,7,2024-06-30,19761,538,23,456.80,Google Ads
